LoyaltyCardID,Region,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
25586,France,Molly,C,Subram,1964-02-20,S,F,molly12@adventure-works.com,30000.00,1,0,Graduate Degree,Clerical,1,0,"67, rue Montcalm",NULL,1 (11) 500 555-0127,2013-06-27,0-1 Miles
25587,Germany,Isaiah,A,Young,1965-10-18,M,M,isaiah42@adventure-works.com,30000.00,3,0,Bachelors,Clerical,1,0,Roßstr 9928,NULL,1 (11) 500 555-0115,2013-12-24,0-1 Miles
25588,France,Jerry,NULL,Pal,1965-01-31,S,M,jerry13@adventure-works.com,30000.00,3,0,Bachelors,Clerical,1,0,"81, route de Marseille",NULL,1 (11) 500 555-0192,2013-05-30,0-1 Miles
25589,Germany,Lydia,NULL,Perez,1970-02-23,S,F,lydia19@adventure-works.com,30000.00,0,0,Bachelors,Clerical,1,0,Waldstr 66,NULL,1 (11) 500 555-0112,2013-12-19,0-1 Miles
25590,Germany,Naomi,E,Gill,1976-03-23,S,F,naomi14@adventure-works.com,20000.00,0,0,Partial College,Manual,0,1,Charlottenstr 272,NULL,1 (11) 500 555-0124,2013-12-12,2-5 Miles
25591,Germany,Preston,NULL,Ray,1975-10-20,S,M,preston10@adventure-works.com,20000.00,0,0,Partial College,Manual,1,1,Wertheimer Straße 822,NULL,1 (11) 500 555-0181,2013-12-25,2-5 Miles
25592,United Kingdom,Kendra,NULL,Ortega,1986-03-14,S,F,kendra22@adventure-works.com,10000.00,2,2,High School,Manual,0,0,281 Windsor Drive,NULL,1 (11) 500 555-0116,2013-05-04,0-1 Miles
25593,France,Micheal,NULL,Gill,1985-08-13,M,M,micheal9@adventure-works.com,10000.00,2,2,High School,Manual,1,0,"6, avenue des Ternes",NULL,1 (11) 500 555-0116,2013-07-19,0-1 Miles
25594,France,Cindy,T,Malhotra,1975-12-31,M,F,cindy5@adventure-works.com,30000.00,0,0,Bachelors,Clerical,1,0,"2, rue de la Centenaire",NULL,1 (11) 500 555-0113,2013-07-30,0-1 Miles
25595,Germany,Larry,M,Rowe,1976-01-31,S,M,larry3@adventure-works.com,30000.00,0,0,Bachelors,Clerical,0,0,Lützowplatz 5938,NULL,1 (11) 500 555-0152,2013-12-21,0-1 Miles
25596,Germany,Cheryl,A,Moreno,1976-04-22,M,F,cheryl8@adventure-works.com,30000.00,0,0,Bachelors,Clerical,0,0,Lindenalle 842,NULL,1 (11) 500 555-0110,2013-12-17,0-1 Miles
25597,Germany,Alan,A,She,1975-11-03,S,M,alan27@adventure-works.com,30000.00,0,0,Bachelors,Clerical,0,0,Haberstr 575,NULL,1 (11) 500 555-0110,2013-12-17,0-1 Miles
25598,United Kingdom,Kendra,NULL,Ruiz,1976-01-14,M,F,kendra2@adventure-works.com,40000.00,0,0,Graduate Degree,Clerical,1,0,1872 Walnut Avenue,NULL,1 (11) 500 555-0112,2013-12-04,0-1 Miles
25599,United Kingdom,Aaron,NULL,Russell,1980-06-04,S,M,aaron19@adventure-works.com,10000.00,2,2,High School,Manual,1,1,3352 Kingswood Circle,NULL,1 (11) 500 555-0142,2013-12-11,0-1 Miles
25600,France,Derek,NULL,Anand,1974-08-22,M,M,derek20@adventure-works.com,30000.00,0,0,Bachelors,Clerical,1,0,"1680, boulevard du Montparnasse",NULL,1 (11) 500 555-0130,2013-08-28,0-1 Miles
25601,Germany,Grace,E,Morgan,1975-04-19,S,F,grace29@adventure-works.com,30000.00,1,0,Bachelors,Clerical,0,0,Hauptstr 6146,NULL,1 (11) 500 555-0115,2013-12-01,0-1 Miles
25602,Germany,Jermaine,A,Sara,1974-07-05,S,M,jermaine8@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,1,0,Zollhof 2822,#919,1 (11) 500 555-0146,2013-08-13,0-1 Miles
25603,United Kingdom,Dawn,R,Guo,1980-03-20,S,F,dawn19@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,1,0,158 Walnut Ave,NULL,1 (11) 500 555-0186,2013-12-17,0-1 Miles
25604,United Kingdom,Martin,A,Vance,1974-09-24,S,M,martin9@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,0,0,1050 Creed Ave,NULL,1 (11) 500 555-0195,2013-12-17,0-1 Miles
25605,United Kingdom,Abby,K,Kovár,1957-10-20,S,F,abby3@adventure-works.com,20000.00,2,0,Partial College,Manual,0,1,8314 Elkwood Dr.,NULL,1 (11) 500 555-0131,2013-01-13,0-1 Miles
25606,France,Meredith,NULL,Fernandez,1958-05-09,S,F,meredith15@adventure-works.com,20000.00,2,0,Partial College,Manual,1,1,"8211, rue Villedo",NULL,1 (11) 500 555-0114,2013-08-09,2-5 Miles
25607,France,Sharon,NULL,Chander,1969-05-22,S,F,sharon21@adventure-works.com,20000.00,2,0,Partial College,Manual,0,1,"1199, rue Ste-Honoré",NULL,1 (11) 500 555-0174,2013-08-16,0-1 Miles
25608,United Kingdom,Sandra,NULL,Zeng,1958-01-31,S,F,sandra29@adventure-works.com,20000.00,2,0,Partial College,Manual,0,1,9222 Roseann Drive,NULL,1 (11) 500 555-0168,2013-01-22,2-5 Miles
25609,United Kingdom,Jaime,J,Ruiz,1957-05-02,S,F,jaime2@adventure-works.com,20000.00,2,0,Partial College,Manual,0,1,6469 Castlewood,Unit B,1 (11) 500 555-0176,2012-12-31,2-5 Miles
25610,Germany,Brittney,M,Zhao,1979-04-20,S,F,brittney9@adventure-works.com,10000.00,2,2,High School,Manual,1,1,Lieblingsweg 2,NULL,1 (11) 500 555-0193,2013-12-25,0-1 Miles
25611,United Kingdom,Deanna,NULL,Rodriguez,1979-11-07,S,F,deanna23@adventure-works.com,10000.00,3,3,High School,Manual,1,0,9736 Montana,NULL,1 (11) 500 555-0136,2013-01-09,0-1 Miles
25612,United Kingdom,Clinton,A,Rubio,1974-03-21,S,M,clinton17@adventure-works.com,20000.00,1,1,Partial College,Manual,0,0,4278 Heppard Way,NULL,1 (11) 500 555-0154,2013-02-07,0-1 Miles
25613,France,Erik,S,Ruiz,1974-06-18,M,M,erik3@adventure-works.com,20000.00,1,1,Partial College,Manual,1,0,"19, rue Philibert-Delorme",NULL,1 (11) 500 555-0122,2013-08-23,2-5 Miles
25614,France,Deanna,NULL,Subram,1973-11-13,M,F,deanna16@adventure-works.com,20000.00,1,1,Partial College,Manual,1,1,"26, rue de l´Esplanade",NULL,1 (11) 500 555-0187,2013-08-22,2-5 Miles
25615,United Kingdom,Destiny,G,Hall,1973-10-26,M,F,destiny22@adventure-works.com,30000.00,1,0,Bachelors,Clerical,1,0,7119 Panoramic Drive,NULL,1 (11) 500 555-0117,2013-02-16,1-2 Miles
25616,United Kingdom,Jésus,NULL,Rubio,1973-08-26,M,M,jésus20@adventure-works.com,30000.00,1,0,Bachelors,Clerical,1,0,6836 Alum Rock Drive,NULL,1 (11) 500 555-0149,2013-02-10,1-2 Miles
25617,France,Leonard,E,Shan,1979-02-09,M,M,leonard11@adventure-works.com,30000.00,1,0,Bachelors,Clerical,1,0,"669, rue Philibert-Delorme",NULL,1 (11) 500 555-0112,2013-08-21,1-2 Miles
25618,Germany,Albert,NULL,Hernandez,1973-12-22,M,M,albert6@adventure-works.com,30000.00,1,0,Bachelors,Clerical,0,0,Auf dem Ufer 664,NULL,1 (11) 500 555-0195,2013-01-01,0-1 Miles
25619,France,Rafael,C,Raji,1984-09-16,M,M,rafael45@adventure-works.com,30000.00,1,0,Bachelors,Clerical,1,0,"65, avenue du Port",NULL,1 (11) 500 555-0176,2013-08-30,2-5 Miles
25620,Canada,Alejandro,NULL,Lu,1973-10-25,M,M,alejandro14@adventure-works.com,90000.00,4,4,Bachelors,Management,1,1,863 Heritage Oaks,NULL,217-555-0115,2013-04-10,1-2 Miles
25621,Canada,Brandon,L,Flores,1973-07-13,M,M,brandon9@adventure-works.com,90000.00,4,4,Bachelors,Management,1,1,4443 Virginia Lane,NULL,172-555-0143,2013-09-29,0-1 Miles
25622,United States,Mary,M,Hill,1979-01-06,S,F,mary26@adventure-works.com,100000.00,2,0,Bachelors,Management,1,2,1513 Deercreek Ln.,NULL,346-555-0138,2013-06-15,1-2 Miles
25623,United States,Maria,C,Oliver,1979-03-02,M,F,maria52@adventure-works.com,100000.00,2,0,Bachelors,Management,1,2,9714 Stroer Lane,NULL,112-555-0140,2013-06-23,1-2 Miles
25624,United States,Mary,NULL,Scott,1974-04-09,M,F,mary27@adventure-works.com,100000.00,3,0,Bachelors,Management,1,3,8632 River Ash Court,NULL,199-555-0163,2013-05-14,1-2 Miles
25625,Germany,Krystal,R,Cai,1970-01-15,M,F,krystal21@adventure-works.com,10000.00,3,2,Partial High School,Manual,1,1,Haberstr 28,NULL,1 (11) 500 555-0150,2012-12-31,0-1 Miles
25626,United Kingdom,Janet,R,Diaz,1975-05-18,M,F,janet8@adventure-works.com,10000.00,3,2,Partial High School,Manual,1,1,149 Valley Blvd.,NULL,1 (11) 500 555-0117,2013-02-07,0-1 Miles
25627,United Kingdom,Joe,L,Carlson,1969-09-21,M,M,joe42@adventure-works.com,20000.00,2,2,High School,Manual,1,2,5146 California Street,NULL,1 (11) 500 555-0123,2013-02-09,0-1 Miles
25628,United Kingdom,Jessie,A,Dominguez,1975-05-24,M,F,jessie32@adventure-works.com,20000.00,3,3,High School,Manual,1,0,1627 Ashford Court,NULL,1 (11) 500 555-0174,2013-04-03,0-1 Miles
25629,Germany,Micheal,T,Serrano,1974-10-03,M,M,micheal12@adventure-works.com,10000.00,3,2,Partial High School,Manual,1,2,Kurfürstenstr 5094,NULL,1 (11) 500 555-0161,2013-04-22,0-1 Miles
25630,France,Mandy,NULL,Zeng,1969-04-12,M,F,mandy23@adventure-works.com,10000.00,3,2,Partial High School,Manual,1,2,"281, rue de Varenne",NULL,1 (11) 500 555-0118,2013-04-02,0-1 Miles
25631,United Kingdom,Julie,NULL,Deng,1974-08-04,S,F,julie5@adventure-works.com,20000.00,3,3,High School,Manual,0,2,2360 St. George Court,NULL,1 (11) 500 555-0111,2013-09-08,0-1 Miles
25632,United Kingdom,Lee,NULL,Moreno,1938-04-16,S,M,lee4@adventure-works.com,20000.00,2,0,Partial College,Manual,0,1,5445 Tice Valley Blvd.,NULL,1 (11) 500 555-0146,2013-03-06,2-5 Miles
25633,Germany,Tara,A,Sutton,1939-02-08,M,F,tara4@adventure-works.com,30000.00,1,0,Bachelors,Skilled Manual,1,1,Auf dem Ufer 424,NULL,1 (11) 500 555-0129,2013-07-17,2-5 Miles
25634,France,Lydia,A,Arun,1977-11-21,S,F,lydia6@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,0,4617 Sheppard Way,NULL,1 (11) 500 555-0137,2013-09-29,0-1 Miles
25635,Germany,Warren,NULL,Zhao,1971-10-07,M,M,warren26@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,0,Parise Straße 4552,NULL,1 (11) 500 555-0110,2013-08-31,0-1 Miles
25636,United Kingdom,Tommy,NULL,Raji,1977-03-22,S,M,tommy18@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,0,7870 Orangewood Dr.,NULL,1 (11) 500 555-0183,2013-12-10,0-1 Miles
25637,United Kingdom,Raquel,D,Moreno,1977-04-20,M,F,raquel4@adventure-works.com,80000.00,0,0,Graduate Degree,Skilled Manual,1,0,2058 Richard Ave,NULL,1 (11) 500 555-0121,2013-08-02,0-1 Miles
25638,France,Dale,A,Tang,1970-09-08,S,M,dale3@adventure-works.com,30000.00,2,2,Partial College,Clerical,0,0,"8, rue de la Comédie",NULL,1 (11) 500 555-0110,2013-03-30,0-1 Miles
25639,France,Russell,E,Lal,1971-01-30,M,M,russell11@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,1,"5, avenue de la Gare",NULL,1 (11) 500 555-0138,2013-10-17,0-1 Miles
25640,Germany,Candice,NULL,Zhao,1982-05-21,S,F,candice16@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,1,Residenz Straße 944,NULL,1 (11) 500 555-0116,2013-02-17,0-1 Miles
25641,United Kingdom,Dana,S,Schmidt,1970-08-26,M,F,dana13@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,6813 Morning Way,NULL,1 (11) 500 555-0122,2012-12-30,0-1 Miles
25642,United Kingdom,Jon,NULL,Rai,1970-09-09,M,M,jon14@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,9088 Ironwood Way,NULL,1 (11) 500 555-0143,2013-02-24,0-1 Miles
25643,France,Sergio,NULL,Arun,1981-02-12,M,M,sergio7@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,2,"8, rue des Vendangeurs",NULL,1 (11) 500 555-0198,2013-05-29,0-1 Miles
25644,France,Andrew,NULL,Lewis,1975-07-05,M,M,andrew28@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,2,"83, place du Tertre",NULL,1 (11) 500 555-0118,2013-10-01,0-1 Miles
25645,Germany,Tommy,C,Shen,1981-02-16,S,M,tommy0@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,2,Kulmer Straße 3646,NULL,1 (11) 500 555-0169,2013-02-08,0-1 Miles
25646,United Kingdom,Randall,NULL,Torres,1981-04-12,M,M,randall13@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,2319 Hilltop Dr.,NULL,1 (11) 500 555-0160,2013-02-17,0-1 Miles
25647,United Kingdom,Kaitlyn,S,Hernandez,1975-02-05,M,F,kaitlyn16@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,7652 Mcelroy,NULL,1 (11) 500 555-0163,2013-03-24,0-1 Miles
25648,France,Michele,NULL,Carlson,1979-12-13,M,F,michele52@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,3,"9967, rue Marbeuf",NULL,1 (11) 500 555-0118,2013-06-28,0-1 Miles
25649,France,Trinity,NULL,Morgan,1969-05-23,S,F,trinity19@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,0,"48, place de la Concorde",NULL,1 (11) 500 555-0141,2013-11-26,0-1 Miles
25650,Germany,Jillian,L,Srini,1974-05-02,M,F,jillian9@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,0,Höhenstr 7994,NULL,1 (11) 500 555-0137,2013-09-23,0-1 Miles
25651,Germany,Alvin,NULL,Yuan,1968-12-13,M,M,alvin29@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,0,0,Nollendorfplatz 5,NULL,1 (11) 500 555-0170,2013-09-20,0-1 Miles
25652,France,Rachael,NULL,Sara,1983-12-25,S,F,rachael10@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"70, allée des Princes",NULL,1 (11) 500 555-0151,2013-09-02,1-2 Miles
25653,Germany,Alan,NULL,Gao,1983-03-20,S,M,alan18@adventure-works.com,20000.00,0,0,High School,Manual,0,1,Am Kreuz 4944,NULL,1 (11) 500 555-0125,2013-05-14,1-2 Miles
25654,France,Carla,W,Malhotra,1984-09-30,M,F,carla8@adventure-works.com,20000.00,4,4,High School,Manual,1,2,"8, rue de la Comédie",NULL,1 (11) 500 555-0188,2014-01-17,0-1 Miles
25655,United Kingdom,Virginia,NULL,Arun,1974-02-11,M,F,virginia8@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,6560 Waterview Terrace,NULL,1 (11) 500 555-0126,2013-03-21,0-1 Miles
25656,United Kingdom,Brenda,NULL,Sanchez,1968-05-08,M,F,brenda24@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,1862 Court Lane,NULL,1 (11) 500 555-0141,2013-04-17,0-1 Miles
25657,United Kingdom,Tammy,J,Gonzalez,1967-10-12,M,F,tammy19@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,2421 Norse Drive,NULL,1 (11) 500 555-0142,2013-04-21,0-1 Miles
25658,Germany,Ricky,B,Dominguez,1967-11-01,M,M,ricky13@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,0,0,Winterfeldtstr 3935,NULL,1 (11) 500 555-0196,2013-08-29,0-1 Miles
25659,United Kingdom,Lee,NULL,Navarro,1967-08-05,M,M,lee8@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,4723 Zion Avenue,NULL,1 (11) 500 555-0184,2013-04-17,0-1 Miles
25660,France,Warren,S,Pal,1967-09-24,M,M,warren1@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,"8, rue de l´Avenir",NULL,1 (11) 500 555-0165,2013-11-18,0-1 Miles
25661,France,Manuel,O,Sai,1968-01-09,M,M,manuel4@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,"16, place de la Concorde",NULL,1 (11) 500 555-0178,2013-11-10,0-1 Miles
25662,France,Andre,NULL,Kapoor,1983-11-06,M,M,andre1@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,2,"70, rue Georges-Clémenceau",NULL,1 (11) 500 555-0136,2013-09-15,0-1 Miles
25663,France,Masato,NULL,Kawai,1984-01-20,M,M,masato0@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,2,"4, avenue des Laurentides",NULL,1 (11) 500 555-0160,2013-08-13,0-1 Miles
25664,Germany,Jon,NULL,Hu,1984-01-19,M,M,jon40@adventure-works.com,30000.00,4,4,Partial College,Clerical,1,1,Kulmer Straße 555,NULL,1 (11) 500 555-0197,2013-10-19,0-1 Miles
25665,France,Theresa,NULL,Romero,1983-04-04,S,F,theresa6@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"8787, avenue de l´ Union Centrale",NULL,1 (11) 500 555-0155,2013-04-29,1-2 Miles
25666,France,Micheal,NULL,Munoz,1983-05-05,M,M,micheal2@adventure-works.com,30000.00,5,5,Partial College,Clerical,1,3,"66, place de la République",NULL,1 (11) 500 555-0112,2013-06-03,0-1 Miles
25667,Germany,Jaclyn,NULL,Gao,1983-04-27,S,F,jaclyn16@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Marketplatz 5492,NULL,1 (11) 500 555-0135,2013-04-28,2-5 Miles
25668,United Kingdom,Carolyn,L,Lopez,1983-03-25,S,F,carolyn16@adventure-works.com,30000.00,0,0,Partial College,Clerical,1,1,1555 Running Springs Rd.,NULL,1 (11) 500 555-0135,2013-08-22,2-5 Miles
25669,United Kingdom,Stacy,M,Ortega,1983-05-27,S,F,stacy22@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,8915 Woodside Way,NULL,1 (11) 500 555-0171,2013-04-02,2-5 Miles
25670,France,Ariana,R,Brooks,1982-01-06,S,F,ariana1@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"2, allée des Princes",NULL,1 (11) 500 555-0143,2013-11-24,1-2 Miles
25671,Germany,Brett,V,Arun,1982-05-06,S,M,brett6@adventure-works.com,20000.00,0,0,High School,Manual,0,1,Moritzstr 54,NULL,1 (11) 500 555-0114,2013-03-13,1-2 Miles
25672,France,Janelle,NULL,Subram,1980-10-10,S,F,janelle10@adventure-works.com,10000.00,0,0,Partial High School,Manual,1,2,"2, rue Lafayette",NULL,1 (11) 500 555-0149,2013-02-15,0-1 Miles
25673,France,Isaiah,M,Turner,1981-10-08,S,M,isaiah28@adventure-works.com,20000.00,0,0,High School,Manual,1,1,"6, avenue des Laurentides",NULL,1 (11) 500 555-0140,2013-09-22,2-5 Miles
25674,Germany,Reginald,NULL,Navarro,1982-01-23,S,M,reginald17@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Wolfgangstraße 72,NULL,1 (11) 500 555-0147,2013-03-07,0-1 Miles
25675,United Kingdom,Joe,NULL,Blanco,1981-12-09,S,M,joe39@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,1781 Camino Solano,NULL,1 (11) 500 555-0110,2013-02-15,0-1 Miles
25676,United Kingdom,Mackenzie,L,Scott,1982-02-10,S,F,mackenzie34@adventure-works.com,30000.00,0,0,Partial College,Clerical,1,1,4965 Bishop Court,NULL,1 (11) 500 555-0113,2013-05-13,2-5 Miles
25677,France,Veronica,A,Lopez,1979-08-25,M,F,veronica18@adventure-works.com,20000.00,0,0,Partial High School,Manual,1,2,"7, impasse Ste-Madeleine",NULL,1 (11) 500 555-0124,2013-06-21,1-2 Miles
25678,Germany,Erica,NULL,Yang,1980-05-02,S,F,erica4@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,Auf Der Steige 2,NULL,1 (11) 500 555-0138,2014-01-19,0-1 Miles
25679,France,Meredith,NULL,Rodriguez,1980-12-18,S,F,meredith19@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,"92, rue Henri Gagnon",NULL,1 (11) 500 555-0130,2013-09-06,2-5 Miles
25680,Germany,Manuel,NULL,Subram,1981-03-25,S,M,manuel11@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Residenz Straße 449,NULL,1 (11) 500 555-0120,2013-06-15,2-5 Miles
25681,Germany,Melinda,NULL,Serrano,1980-08-29,S,F,melinda11@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Wertheimer Straße 895,NULL,1 (11) 500 555-0198,2013-02-28,2-5 Miles
25682,United Kingdom,Cheryl,A,Ramos,1984-11-22,M,F,cheryl20@adventure-works.com,10000.00,0,0,Partial High School,Manual,1,2,4949 West Slough Rd,NULL,1 (11) 500 555-0135,2013-05-27,1-2 Miles
25683,France,Ebony,NULL,Ruiz,1976-02-22,S,F,ebony24@adventure-works.com,10000.00,0,0,Graduate Degree,Manual,0,0,"57, rue de l´Avenir",NULL,1 (11) 500 555-0122,2013-11-15,0-1 Miles
25684,Germany,Jermaine,D,Sanchez,1967-08-31,S,M,jermaine19@adventure-works.com,10000.00,1,0,Graduate Degree,Manual,0,0,Rotthäuser Weg 7766,NULL,1 (11) 500 555-0178,2013-10-10,0-1 Miles
25685,Germany,Barbara,A,Liu,1968-06-18,M,F,barbara14@adventure-works.com,10000.00,1,0,Bachelors,Manual,1,0,Alderweg 6842,NULL,1 (11) 500 555-0116,2013-07-31,0-1 Miles
25686,United Kingdom,Naomi,NULL,Hernandez,1984-05-01,S,F,naomi3@adventure-works.com,20000.00,1,0,Graduate Degree,Manual,0,0,1858 Liscome Way,NULL,1 (11) 500 555-0153,2013-03-20,0-1 Miles
25687,United Kingdom,Jade,C,Cook,1967-03-13,S,F,jade17@adventure-works.com,10000.00,1,0,Bachelors,Manual,0,0,8180 Pierce Court,NULL,1 (11) 500 555-0130,2013-12-06,0-1 Miles
25688,France,Patrick,E,Morris,1967-01-22,S,M,patrick23@adventure-works.com,10000.00,1,0,Bachelors,Manual,1,0,"80, rue de Fontfroide",NULL,1 (11) 500 555-0119,2013-08-29,0-1 Miles
25689,United Kingdom,Andrea,NULL,Campbell,1967-11-20,S,F,andrea32@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,1,0,1032 Coats Road,NULL,1 (11) 500 555-0183,2013-07-10,0-1 Miles
25690,United Kingdom,Theodore,NULL,Alvarez,1972-06-09,M,M,theodore5@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,1,0,3895 Mt. Tooth Place,NULL,1 (11) 500 555-0147,2013-05-06,0-1 Miles
25691,Germany,Mitchell,F,Black,1967-01-22,M,M,mitchell17@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,0,0,Erlenweg 4949,NULL,1 (11) 500 555-0147,2013-03-02,0-1 Miles
25692,United Kingdom,Kelvin,L,Yuan,1940-12-14,M,M,kelvin4@adventure-works.com,30000.00,1,0,Graduate Degree,Clerical,1,0,1907 Grand Ct.,NULL,1 (11) 500 555-0128,2013-03-09,0-1 Miles
25693,France,Brandy,NULL,Subram,1968-02-19,S,F,brandy9@adventure-works.com,30000.00,5,0,Graduate Degree,Clerical,1,0,"14, rue Faubourg St Antoine",NULL,1 (11) 500 555-0147,2013-12-13,0-1 Miles
25694,France,Dawn,D,Raje,1978-10-17,S,F,dawn38@adventure-works.com,30000.00,4,0,Graduate Degree,Clerical,1,0,"1144, rue Ste-Honoré",NULL,1 (11) 500 555-0169,2013-12-01,0-1 Miles
25695,France,Kristine,D,Blanco,1963-10-14,S,F,kristine16@adventure-works.com,10000.00,1,0,Bachelors,Manual,0,0,"1722, rue de Cambrai",NULL,1 (11) 500 555-0179,2013-06-06,0-1 Miles
25696,France,Damien,L,Luo,1963-02-19,M,M,damien23@adventure-works.com,10000.00,1,0,Partial College,Manual,1,0,"116, boulevard d´Albi",NULL,1 (11) 500 555-0115,2013-09-28,0-1 Miles
25697,France,Miguel,L,Harris,1961-10-09,S,M,miguel13@adventure-works.com,10000.00,2,0,Partial College,Manual,0,0,"511, rue Villedo",NULL,1 (11) 500 555-0130,2013-02-04,0-1 Miles
25698,France,Ariana,E,Murphy,1962-01-25,M,F,ariana13@adventure-works.com,10000.00,2,0,Partial College,Manual,1,0,"59, rue Montcalm",NULL,1 (11) 500 555-0186,2013-09-05,1-2 Miles
25699,United Kingdom,Marcus,A,Kelly,1962-03-21,S,M,marcus76@adventure-works.com,10000.00,2,0,Partial College,Manual,1,0,5929 Seaview Dr.,NULL,1 (11) 500 555-0118,2013-06-06,0-1 Miles
25700,France,Faith,B,Coleman,1960-02-15,S,F,faith5@adventure-works.com,10000.00,2,0,Partial College,Manual,1,1,"2181, rue Malar",NULL,1 (11) 500 555-0165,2013-12-14,0-1 Miles
25701,United Kingdom,Francisco,NULL,Garcia,1945-12-02,M,M,francisco16@adventure-works.com,20000.00,1,0,Bachelors,Clerical,1,0,7284 Golf Club Road,NULL,1 (11) 500 555-0174,2013-02-11,0-1 Miles
25702,Germany,Evelyn,E,Lopez,1947-10-12,S,F,evelyn17@adventure-works.com,20000.00,1,0,Partial College,Manual,1,0,Holzstr 1333,NULL,1 (11) 500 555-0171,2013-03-29,0-1 Miles
25703,United Kingdom,Summer,M,Rana,1948-01-18,M,F,summer9@adventure-works.com,30000.00,1,0,Bachelors,Clerical,1,0,9474 Old Mt. View Drive,NULL,1 (11) 500 555-0125,2013-02-26,0-1 Miles
25704,Australia,Seth,A,Murphy,1985-08-04,S,M,seth86@adventure-works.com,10000.00,0,0,Partial College,Manual,1,1,3419 C. Mt. Hood,NULL,1 (11) 500 555-0113,2011-06-30,1-2 Miles
25705,Australia,Levi,NULL,Prasad,1984-12-23,S,M,levi8@adventure-works.com,10000.00,0,0,Partial College,Manual,1,1,710 Longbrook Way,NULL,1 (11) 500 555-0171,2011-06-27,2-5 Miles
25706,Australia,Francisco,S,Madan,1983-12-12,S,M,francisco8@adventure-works.com,10000.00,0,0,Partial College,Manual,0,1,7824 Frayne Ln,NULL,1 (11) 500 555-0110,2011-06-16,0-1 Miles
25707,Australia,Louis,M,Raje,1984-05-22,M,M,louis30@adventure-works.com,10000.00,0,0,Partial College,Manual,1,1,4915 Pear Dr.,NULL,1 (11) 500 555-0169,2011-06-18,2-5 Miles
25708,Australia,Misty,NULL,Sharma,1984-01-06,S,F,misty11@adventure-works.com,10000.00,0,0,Partial College,Manual,0,1,4764 Gatter Court,NULL,1 (11) 500 555-0185,2011-06-23,0-1 Miles
25709,Australia,Savannah,NULL,Lopez,1984-07-08,M,F,savannah44@adventure-works.com,10000.00,1,1,High School,Manual,1,0,5496 Village Pl.,NULL,1 (11) 500 555-0165,2011-06-19,2-5 Miles
25710,Australia,Diana,NULL,Gill,1985-05-20,M,F,diana13@adventure-works.com,20000.00,0,0,Bachelors,Clerical,0,0,9073 Stimel Drive,NULL,1 (11) 500 555-0186,2011-06-18,0-1 Miles
25711,Australia,Mario,L,Luo,1985-03-22,S,M,mario5@adventure-works.com,20000.00,0,0,Bachelors,Clerical,0,0,7062 Clayton Rd.,NULL,1 (11) 500 555-0193,2011-07-18,0-1 Miles
